"Weekly Polio Incidence, 1928-1948"
"Data provided by Project Tycho, Data Version 1.0.0, released 28 November 2013."
YEAR,WEEK,ALABAMA,ALASKA,ARIZONA,ARKANSAS,CALIFORNIA,COLORADO,CONNECTICUT,DELAWARE,DISTRICT OF COLUMBIA,FLORIDA,GEORGIA,HAWAII,IDAHO,ILLINOIS,INDIANA,IOWA,KANSAS,KENTUCKY,LOUISIANA,MAINE,MARYLAND,MASSACHUSETTS,MICHIGAN,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW HAMPSHIRE,NEW JERSEY,NEW MEXICO,NEW YORK,NORTH CAROLINA,NORTH DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,RHODE ISLAND,SOUTH CAROLINA,SOUTH DAKOTA,TENNESSEE,TEXAS,UTAH,VERMONT,VIRGINIA,WASHINGTON,WEST VIRGINIA,WISCONSIN,WYOMING
1929,16,0.00,-,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.28,0.00,-,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.43,0.03,0.00,0.03,0.03,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00
1929,17,0.11,-,0.00,0.05,0.02,0.00,0.06,0.00,0.00,0.35,0.00,-,0.00,0.01,0.00,0.00,0.05,0.00,0.00,0.13,0.00,0.00,0.04,0.04,0.05,0.00,0.00,0.00,-,0.00,0.00,0.00,0.01,0.00,0.00,0.03,0.00,0.11,0.02,0.00,0.12,0.00,0.00,0.00,0.00,0.00,-,0.06,0.00,0.00,0.00
1929,18,0.00,-,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.28,0.00,-,0.22,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.08,0.05,0.00,0.00,0.00,-,0.00,0.00,0.00,0.01,0.03,0.00,0.03,0.04,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00
1929,19,0.00,-,0.00,0.05,0.04,-,0.00,0.00,0.00,0.07,0.00,-,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.03,0.00,0.02,0.00,0.15,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.03,0.00,0.00,-,0.00,0.00,0.03,0.45
1929,20,0.04,-,0.00,0.00,0.07,0.10,0.00,0.00,0.00,0.00,0.00,-,0.00,0.01,0.00,0.00,0.00,0.04,0.00,0.00,0.06,0.05,0.02,0.00,0.00,0.00,0.00,0.00,-,-,0.00,0.00,0.02,0.10,0.00,0.14,0.00,0.00,0.02,0.15,0.12,0.29,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00
1929,21,0.04,-,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.07,0.00,-,0.22,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.04,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.01,0.03,0.15,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.03,0.00
1929,22,0.00,-,0.00,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.00,0.00,0.00,0.19,0.00,-,0.00,0.00,0.00,0.01,0.03,0.15,0.02,0.00,0.11,0.01,0.00,0.06,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.03,0.00
1929,23,0.04,-,0.00,0.00,0.05,0.00,0.00,0.00,0.21,0.14,0.00,-,0.00,0.01,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,-,0.00,0.05,0.24,0.02,0.03,0.15,0.02,0.00,0.00,0.02,0.00,0.17,0.00,0.00,0.00,0.00,0.00,-,0.06,0.06,0.00,0.00
1929,24,0.08,-,0.00,0.00,0.07,0.00,0.00,0.00,0.21,0.00,0.00,-,0.00,0.00,0.00,0.04,0.05,0.00,0.00,0.13,0.00,0.02,0.00,0.04,0.00,0.00,0.19,0.07,-,0.00,0.03,0.00,0.04,0.10,0.15,0.03,0.04,0.00,0.01,0.00,0.00,0.00,0.04,0.00,0.00,0.00,-,0.00,0.06,0.00,0.00
1929,25,0.08,-,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.03,0.00,0.00,-,0.00,0.03,0.00,0.02,0.06,0.15,0.00,0.00,0.11,0.02,0.15,0.00,0.00,0.04,0.00,0.00,0.00,-,0.00,0.00,0.03,0.00
1929,26,0.11,-,0.00,0.00,0.05,0.00,0.13,0.00,0.00,0.00,0.00,-,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.03,0.00,0.00,-,0.00,0.00,0.00,0.02,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.08,0.02,0.00,0.00,-,0.00,0.00,0.00,0.00
1929,27,0.08,-,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.03,-,0.00,0.01,0.03,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.02,0.08,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.03,0.13,0.00,0.02,0.00,0.11,0.00,0.00,0.06,0.00,0.12,0.00,0.00,0.00,-,0.00,0.00,0.03,0.00
1929,28,0.04,-,0.23,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.03,-,0.00,0.01,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.03,0.24,0.10,0.19,0.00,0.02,0.00,0.11,0.01,0.00,0.23,0.00,0.15,0.02,0.00,0.00,-,0.00,0.00,0.00,0.00
1929,29,0.08,-,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.01,0.00,0.00,0.05,0.00,0.00,0.13,0.12,0.05,0.02,0.12,0.05,0.00,0.19,0.00,-,0.00,0.05,0.00,0.11,0.45,0.00,0.00,0.00,0.00,0.00,0.15,0.23,0.00,0.38,0.00,0.00,0.28,0.04,0.00,0.00,0.03,0.00
1929,30,0.00,-,0.00,0.00,0.07,0.00,0.13,0.42,0.00,0.00,0.00,-,0.00,0.01,0.00,0.00,0.11,0.04,0.00,0.00,0.00,0.02,0.02,0.08,0.00,0.00,0.00,0.00,-,0.00,0.03,0.24,0.08,0.35,0.00,0.05,0.00,0.11,0.01,0.00,0.06,0.00,0.12,0.00,0.00,1.11,1.40,0.00,0.06,0.03,0.00
1929,31,0.00,-,0.00,0.00,0.02,0.10,0.00,0.00,0.00,0.00,0.00,-,0.22,0.01,0.00,0.00,0.05,0.04,0.00,0.00,0.06,0.02,0.19,0.00,0.00,0.03,0.00,0.00,-,0.00,0.03,0.24,0.09,0.10,0.15,0.02,0.00,0.11,0.05,0.00,0.06,0.00,0.23,0.00,0.00,0.28,0.58,0.00,0.06,0.00,0.00
1929,32,0.08,-,0.00,0.00,0.07,0.00,0.13,0.00,0.21,0.00,0.00,-,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.15,0.00,0.05,0.06,0.00,0.00,-,0.21,0.03,0.00,0.21,0.35,0.00,0.06,0.08,0.11,0.08,0.29,0.12,0.00,0.23,0.00,0.00,0.00,0.87,0.06,0.12,0.03,0.00
1929,33,0.11,-,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.14,0.00,-,0.00,0.01,0.03,0.04,0.05,0.00,0.05,0.00,0.06,0.00,0.19,0.04,0.10,0.06,0.19,0.00,-,0.00,0.13,0.00,0.26,0.16,0.00,0.06,0.08,0.11,0.14,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.41,0.00,0.06,0.00,0.00
1929,34,0.00,-,0.00,0.00,0.20,0.00,0.13,0.00,0.00,0.14,0.03,-,0.00,0.04,0.00,0.04,0.05,0.00,0.00,0.00,0.00,0.14,0.10,0.00,0.05,0.00,0.00,0.00,-,0.00,0.03,0.00,0.25,0.06,0.00,0.08,0.04,0.00,0.06,0.00,0.17,0.00,0.38,0.02,0.00,0.00,0.33,0.00,0.17,0.00,0.00
1929,35,0.04,-,0.23,0.00,0.13,0.00,0.13,0.00,0.00,0.00,0.00,-,0.45,0.05,0.00,0.04,0.05,0.04,0.00,0.00,0.06,0.05,0.06,0.12,0.00,0.00,0.00,0.00,-,0.00,0.05,0.00,0.21,0.10,0.00,0.15,0.00,0.11,0.13,0.00,0.17,0.00,0.15,0.00,0.00,0.56,1.03,0.00,0.35,0.00,0.00
1929,36,0.30,-,0.23,0.00,0.07,0.00,0.00,0.00,0.21,0.00,0.03,-,0.00,0.08,0.03,0.12,0.00,0.00,0.00,0.00,0.00,0.19,0.40,0.00,0.00,0.03,0.19,0.00,-,0.00,0.05,0.00,0.30,0.10,0.00,0.15,0.00,0.00,0.09,0.00,0.12,0.00,0.04,0.05,0.00,0.00,0.78,0.00,0.29,0.03,0.00
1929,37,0.08,-,0.00,0.00,0.11,0.00,0.00,0.42,0.00,0.00,0.07,-,0.22,0.01,0.12,0.12,0.05,0.04,0.00,0.25,0.06,0.17,0.25,0.12,0.00,0.03,0.00,0.00,-,0.64,0.10,0.00,0.35,0.06,0.15,0.21,0.08,0.00,0.11,0.44,0.06,0.00,0.04,0.00,0.00,0.28,0.41,0.06,0.47,0.00,0.00
1929,38,0.11,-,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.05,0.00,0.20,0.05,0.00,0.00,0.13,0.00,0.07,0.27,0.04,0.00,0.00,0.00,0.00,-,0.21,0.08,0.24,0.27,0.13,0.15,0.08,0.08,0.32,0.12,0.00,0.17,0.00,0.04,0.00,0.59,1.39,0.41,0.06,0.12,0.03,0.00
1929,39,0.08,-,0.00,0.00,0.11,0.10,0.00,0.00,0.00,0.07,0.07,-,0.22,0.04,0.06,0.24,0.11,0.00,0.00,0.00,0.06,0.07,0.17,0.00,0.00,0.03,0.00,0.00,-,0.00,0.08,0.00,0.35,0.16,0.00,0.14,0.00,0.11,0.07,0.00,0.06,0.00,0.46,0.00,0.00,0.28,0.70,0.00,0.35,0.00,0.00
1929,40,0.04,-,0.23,0.00,0.04,0.10,0.06,0.00,0.21,0.07,0.03,-,0.00,0.03,0.00,0.24,0.05,0.00,0.00,0.13,0.12,0.09,0.23,0.00,0.10,0.00,0.00,0.00,-,0.00,0.10,0.00,0.28,0.26,0.30,0.18,0.08,0.00,0.14,0.15,0.17,0.00,0.08,0.00,0.00,0.00,0.87,0.06,0.06,0.00,0.00
1929,41,0.04,-,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.03,-,0.00,0.07,0.00,0.16,0.11,0.00,0.00,0.00,0.00,0.24,0.35,0.12,0.00,0.00,0.00,0.00,-,0.00,0.08,0.00,0.22,0.06,0.00,0.18,0.00,0.21,0.19,0.15,0.35,0.00,0.12,0.02,0.20,1.11,0.70,0.06,0.17,0.00,0.00
1929,42,0.08,-,0.00,0.00,0.09,0.00,0.13,0.00,0.00,0.00,0.03,-,0.00,0.16,0.03,0.24,0.05,0.00,0.00,0.13,0.00,0.21,0.29,0.00,0.00,0.00,0.00,0.00,-,0.00,0.05,0.00,0.25,0.06,0.00,0.11,0.00,0.11,0.11,0.00,0.06,0.00,0.08,0.03,0.00,0.00,0.62,0.13,0.06,0.00,0.00
1929,43,0.08,-,0.00,0.00,0.00,0.00,0.06,0.42,0.21,0.00,0.14,-,0.00,0.04,0.00,0.28,0.00,0.04,0.00,0.00,0.06,0.17,0.17,0.08,0.00,0.00,0.19,0.00,-,0.00,0.03,0.00,0.12,0.13,0.15,0.17,0.00,0.21,0.09,0.15,0.29,0.00,0.08,0.02,0.00,0.00,0.37,0.00,0.29,0.00,0.00
1929,44,0.00,-,0.23,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.04,0.00,0.24,0.16,0.00,0.00,0.13,0.00,0.09,0.04,0.04,0.00,0.06,0.00,0.07,-,0.00,0.05,0.24,0.12,0.10,0.00,0.14,0.00,0.21,0.12,0.00,0.12,0.00,0.04,0.00,0.00,0.00,0.21,0.19,0.00,0.00,0.00
1929,45,0.04,-,0.00,0.00,0.05,0.00,0.06,0.00,0.00,0.00,0.03,-,0.00,0.03,0.06,0.16,0.00,0.04,0.00,0.00,0.12,0.05,0.02,0.04,0.00,0.00,0.00,0.00,-,0.00,0.05,0.00,0.08,0.03,0.00,0.03,0.04,0.21,0.03,0.00,0.06,0.00,0.00,0.00,0.00,0.00,-,0.13,0.00,0.03,0.00
1929,46,0.08,-,0.23,0.00,0.05,0.00,0.06,0.00,0.00,0.14,0.03,-,0.00,0.04,0.00,0.04,0.00,0.04,0.00,0.00,0.06,0.19,0.08,0.00,0.00,0.03,0.00,0.07,-,0.00,0.00,0.24,0.07,0.10,0.00,0.09,0.00,0.11,0.01,0.00,0.12,0.00,0.12,0.00,0.00,0.00,0.08,0.13,0.06,0.07,0.00
1929,47,0.00,-,0.00,0.00,0.05,0.10,0.00,0.00,0.00,0.00,0.03,-,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.06,0.14,0.06,0.00,0.00,0.00,0.19,0.00,-,0.00,0.03,0.00,0.07,0.06,0.00,0.12,0.08,0.11,0.05,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.12,0.06,0.12,0.00,0.00
1929,48,0.00,-,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.10,-,0.00,0.01,0.03,0.04,0.00,0.04,0.14,0.00,0.06,0.05,0.04,0.00,0.00,0.00,0.00,0.00,-,0.00,0.03,0.00,0.00,0.16,0.00,0.06,0.00,0.11,0.09,0.00,0.00,0.00,0.08,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00
1929,49,0.04,-,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.03,-,0.00,0.00,0.00,0.04,0.00,0.04,0.00,0.00,0.00,0.05,0.04,0.00,0.00,0.00,0.00,0.07,-,0.00,0.05,0.00,0.03,0.10,0.00,0.11,0.00,0.11,0.03,0.00,0.17,0.00,0.12,0.00,0.00,0.00,-,0.00,0.00,0.03,0.00
1929,50,0.00,-,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.07,-,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.06,0.09,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.03,0.00,0.05,0.00,0.00,0.03,0.00,0.00,0.01,0.00,0.12,0.00,0.04,0.00,0.00,0.00,-,0.19,0.06,0.00,0.00
1929,51,0.04,-,0.00,0.05,0.02,0.20,0.06,0.00,0.00,0.07,0.00,-,0.00,0.00,0.03,0.08,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.04,0.00,0.00,0.00,0.07,-,0.00,0.03,0.00,0.00,0.06,0.00,0.03,0.00,0.11,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.06,0.06,0.00,0.00
1929,52,0.00,-,0.00,0.00,0.02,0.10,0.06,0.00,0.00,0.00,0.00,-,0.00,0.01,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.06,0.00,0.00,0.00,0.00,0.07,-,0.00,0.00,0.00,0.01,0.10,0.15,0.05,0.04,0.00,-,0.00,0.12,0.00,0.04,0.00,0.00,0.00,-,0.06,0.00,0.00,0.00
1930,1,0.00,-,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.03,-,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.02,0.23,0.02,0.00,0.15,0.03,0.00,0.00,0.03,0.00,0.11,0.00,0.04,0.00,0.00,0.00,-,0.06,0.00,0.00,0.00
1930,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1930,3,0.04,-,0.00,0.00,0.04,0.10,0.00,0.00,0.00,0.07,0.00,-,0.00,0.03,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.05,0.02,0.00,0.00,0.00,0.00,0.00,-,0.00,0.02,0.00,0.00,0.00,0.29,0.00,0.00,0.21,0.01,0.00,0.06,0.14,0.00,0.02,0.00,0.00,-,0.00,0.06,0.00,0.00
1930,4,0.08,-,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.00,0.00,0.00,0.22,-,0.00,0.00,0.00,0.02,0.03,0.15,0.02,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.00,0.00,0.00
1930,5,0.00,-,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.07,0.00,-,0.22,0.00,0.00,0.00,0.05,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.29,0.02,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.00,0.00,0.00
1930,6,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.03,0.00,0.04,0.00,0.00,0.00,0.12,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.02,0.00,0.03,0.00,0.00,0.05,0.00,0.10,0.00,0.00,0.00,0.14,0.00,0.03,0.00,0.00,-,0.00,0.00,0.03,0.00
1930,7,0.08,-,0.00,0.05,0.02,0.00,0.06,0.00,0.20,0.00,0.00,-,0.00,0.01,0.00,0.00,0.05,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.05,0.00,0.00,0.00,-,0.00,0.00,0.47,0.02,0.06,0.15,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.04,0.06,0.00,0.03,0.00
1930,8,0.04,-,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.03,-,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.00,0.00,0.00,0.00,-,0.00,0.02,0.00,0.02,0.03,0.15,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,-,0.00,0.00,0.03,0.00
1930,9,0.00,-,0.00,0.00,0.04,0.10,0.00,0.00,0.00,0.00,0.00,-,0.00,0.03,0.00,0.00,0.05,0.00,0.05,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.02,0.03,0.15,0.03,0.04,0.00,0.02,0.00,0.06,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00
1930,10,0.00,-,0.23,0.00,0.05,0.00,0.00,0.00,0.00,0.14,0.00,-,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,-,0.00,0.02,0.00,0.01,0.00,0.00,0.03,0.00,0.10,0.02,0.00,0.00,0.00,0.00,0.03,0.00,0.00,-,0.00,0.00,0.00,0.00
1930,11,0.00,-,0.00,0.00,0.05,0.00,0.06,0.00,0.00,0.00,0.00,-,0.00,0.03,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.03,0.19,0.14,-,0.00,0.02,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.00,0.00,-,0.00,0.00,0.00,0.00
1930,12,0.04,-,0.00,0.00,0.04,0.00,0.00,0.00,0.20,0.00,0.03,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.08,0.00,0.00,0.00,0.07,-,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00
1930,13,0.00,-,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,-,0.21,0.00,0.00,0.02,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.05,0.00,0.00,-,0.00,0.00,0.00,0.00
1930,14,0.00,-,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.12,0.06,0.05,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.02,0.00,0.00,0.03,0.00,0.02,0.00,0.00,0.01,0.00,0.17,0.00,0.04,0.02,0.20,0.00,-,0.06,0.00,0.03,0.00
1930,15,0.00,-,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.06,0.02,0.00,0.00,0.05,0.00,0.00,0.00,-,0.00,0.02,0.00,0.01,0.03,0.00,0.00,0.00,0.00,0.01,0.00,0.06,0.00,0.34,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00
1930,16,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.21,0.01,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00
1930,17,0.00,-,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.12,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,-,0.00,0.02,0.00,0.01,0.00,0.00,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.03,0.44
1930,18,0.00,-,0.23,0.00,0.07,0.00,0.00,0.42,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.02,0.04,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.11,0.00,0.04,0.00,0.00,0.00,-,0.00,0.06,0.00,0.00
1930,19,0.00,-,0.23,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.06,0.00,0.00,0.04,0.00,0.00,0.00,0.00,-,0.21,0.00,0.00,0.05,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00
1930,20,0.00,-,0.23,0.00,0.25,0.00,0.06,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.19,0.00,-,0.00,0.02,0.47,0.01,0.03,0.00,0.02,0.00,0.00,0.00,0.00,0.11,0.00,0.34,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00
1930,21,0.08,-,0.23,0.00,0.19,0.00,0.00,0.00,0.00,0.14,0.00,-,0.00,0.03,0.03,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.03,0.00
1930,22,0.04,-,0.46,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.06,0.00,0.02,0.04,0.05,0.00,0.00,0.00,-,0.00,0.00,0.00,0.02,0.06,0.15,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.03,0.00,0.00,0.04,0.06,0.00,0.00,0.00
1930,23,0.08,-,0.00,0.05,0.54,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,-,0.00,0.02,0.23,0.00,0.00,0.00,0.02,0.00,0.10,0.02,0.00,0.11,0.00,0.00,0.02,0.00,0.00,-,0.06,0.00,0.03,0.00
1930,24,0.00,-,0.00,0.00,0.63,0.00,0.12,0.00,0.00,0.00,0.00,-,0.00,0.01,0.00,0.00,0.05,0.00,0.52,0.00,0.00,0.00,0.02,0.08,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.02,0.06,0.00,0.05,0.12,0.00,0.02,0.00,0.06,0.14,0.00,0.02,0.00,0.00,-,0.00,0.00,0.03,0.00
1930,25,0.19,-,0.46,0.00,0.89,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,1.28,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.19,0.00,-,0.00,0.00,0.00,0.03,0.13,0.29,0.02,0.00,0.00,0.02,0.00,0.17,0.00,0.00,0.03,0.00,0.00,-,0.00,0.00,0.00,0.00
1930,26,0.08,-,0.00,0.00,1.35,0.10,0.06,0.00,0.00,0.00,0.00,-,0.00,0.04,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,-,0.21,0.00,0.00,0.03,0.19,0.29,0.05,0.04,0.00,0.01,0.00,0.06,0.00,0.08,0.05,0.00,0.00,-,0.00,0.00,0.07,0.00
1930,27,0.00,-,0.00,0.00,1.54,0.10,0.00,0.00,0.00,0.00,0.00,-,0.00,0.07,0.34,0.00,0.00,0.00,0.95,0.00,0.00,0.05,0.00,0.39,0.00,0.03,0.00,0.00,-,0.21,0.00,0.23,0.01,0.09,0.00,0.06,0.46,0.00,0.01,0.00,0.23,0.00,0.08,0.07,0.00,0.00,-,0.13,0.06,0.00,0.00
1930,28,0.11,-,0.46,0.05,1.73,0.00,0.00,0.00,0.00,0.00,0.03,-,0.00,0.04,0.15,0.08,0.48,0.00,1.38,0.00,0.00,0.14,0.02,0.23,0.05,0.00,0.74,0.00,-,0.00,0.00,0.70,0.08,0.19,0.00,0.02,0.58,0.00,0.01,0.00,0.06,0.14,0.04,0.02,0.00,0.00,-,0.13,0.00,0.00,0.00
1930,29,0.04,-,0.23,0.22,1.72,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.03,0.15,0.08,0.27,0.04,0.71,0.00,0.00,0.14,0.00,0.39,0.10,0.00,0.00,0.00,-,0.21,0.05,0.00,0.09,0.22,0.00,0.08,0.04,0.21,0.01,0.00,0.06,0.29,0.04,0.07,0.00,0.00,-,0.19,0.06,0.03,0.00
1930,30,0.08,-,0.69,0.38,1.56,0.10,0.25,0.00,0.00,0.00,0.00,-,0.00,0.08,0.00,0.04,0.37,0.00,1.28,0.00,0.06,0.14,0.00,0.62,0.20,0.00,0.00,0.00,-,0.00,0.00,0.23,0.12,0.09,0.15,0.05,0.50,0.10,0.05,0.00,0.11,0.14,0.00,0.03,0.00,0.00,-,0.00,0.06,0.00,0.00
